"fuente","divipola","Municipio","Departamento","valor","nombre_del_proyecto","categoria","subcategoria","fecha_corte"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","29,973,000","ESTÍMULOS CIRCULACIÓN LOCAL DE BANDAS DE MARCHA - TEMPORADA NAVIDEÑA 2023 - RECURSOS LEP","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","118,725,000","ESTÍMULOS PARA LA CIRCULACIÓN LOCAL DECEMBRINA – LEP 2023","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","490,066,000","ESTÍMULOS A LA CIRCULACIÓN LOCAL - RECURSOS LEP 2024","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","2,966,166","ESTÍMULOS A LA CIRCULACIÓN LOCAL PARA CIRCOS - RECURSOS LEP (PARTE I)","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","10,170,000","ANTOLOGÍA, SIEMPRE GARDEL","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","7,030,000","TROPA SIKURIS ABURRÁ – UN VIAJE CULTURAL A TRAVÉS DE LAS MÚSICAS ANDINAS EN EL II FESTIVAL DE ARTES","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","2,560,000","DUENDE FLAMENCO","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","1,950,000","EL ARTE DE DOWNZAR","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","3,320,000","“NO TODO SE ACABÓ - TOUR 2025” (WANADY)","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","3,460,000","CUERPOS DESFRAGMENTADOS","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","23,420,000","CIRCULACIÓN NACIONAL OBRA FE-MALE COMPAÑÍA SACARE CORPUS.","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","880,000","EL CABARET DE BRAULIO","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","10,500,000","PINOCHO ABRAZA AL CHOCO : CIRCULACIÓN TEATRAL PARA EVITAR EL RECLUTAMIENTO INFANTIL","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","7,540,000","AVALANCHA","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","2,520,000","TACONEANDO POR BOGOTÁ, AY DÍAS CHIQUI SE SOLTÓ","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","7,166,000","PURO JUEGO, VIAJE A UNA EXPERIENCIA PEDAGÓGICA.","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","2,000,000","TANGO ERRANTE POR LOS CAMINOS DEL SUR.","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","3,600,000","MUJERES, TIERRA Y MEMORIA: RESILIENCIA DE LAS MUJERES DE MEDELLÍN DIALOGADA EN MESITAS DEL COLEGIO","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","4,860,000","PAKORE WERA, KARAGABÍ Y TUTRUIKÁ: EL ORIGEN","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","1,100,000","NOS MATARON LA RISA EN BOGOTÁ. 26 AÑOS DE DIGNA RABIA","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","2,400,000","LA DOBLE A EN BOGOTÁ 2025","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","10,145,000","LOS IMPREDECIBLES - BOGOTA 2025","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","7,320,000","WANADY - REPRESENTANTE: ALEJANDRO PÉREZ MUÑOZ","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","10,500,000","VIGÍA DEL VIENTO - ZIRUMA EN MANIZALES","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","3,000,000","NUEVOS ESTUDIOS DEL SONIDO - GIRA MÉXICO 2025","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","8,595,000","RAIGAMBRE PAISA; TANGO Y PORRO EN EUROPA 2025","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","25,000,000","GALACTIGATOS EN RD","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","2,400,000","LA DOBLE A EN MÉXICO 2025","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","257,460,000","UVERSE EN MÉXICO","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","7,271,585","TENEBRARUM 35 AÑOS - DE GIRA POR PERÚ","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","13,000,000","DOWNZANDO EN MÉXICO","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","46,030,000","LA DEL MANOJO DE ROSAS","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","28,106,000","ACCIÓN IMPRO - GIRA ESPAÑA 2025","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","6,600,000","AGITAR LAS AGUAS","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","18,120,000","SEMBRANDO MIRADAS","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","4,294,000","Estímulos a la circulación local Medellín vive las artes -recursos LEP","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","2,824,000","Estímulos a la circulación local creatividad en el espacio público – recursos LEP","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","1,560,000","ESTÍMULOS A LA CIRCULACIÓN LOCAL MEDELLÍN AIRES DE TANGO -
RECURSOS LEP","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","32,276,000","Estímulos circulación nacional de artes escénicas, Recursos
LEP","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","33,250,000","ESTÍMULOS A LA CIRCULACIÓN NACIONAL E INTERNACIONAL DE ARTES ESCÉNICAS - RECURSOS LEP 2023","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","2,480,000","ESTÍMULO PARA LA CIRCULACIÓN LOCAL DE ARTES ESCÉNICAS - GRUPOS DE BASE COMUNITARIA – LEP 2023","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","14,780,000","ESTÍMULOS CIRCULACIÓN LOCAL DE BANDAS DE MARCHA - TEMPORADA NAVIDEÑA 2023 - RECURSOS LEP","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","15,670,000","ESTÍMULOS PARA LA CIRCULACIÓN LOCAL DECEMBRINA – LEP 2023","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","17,160,000","MÚSICAS DEL MUNDO","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","28,530,000","SHOW MARGARITA SIEMPRE VIVA","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","56,220,740","CUIDADO CON LA MARIMONDA Y CLOWNTI","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","45,047,000","PARTICIPACIÓN EN EDANCO 2023 - REPÚBLICA DOMINICANA, Y COLABORACIÓN ARTÍSTICA ENTRE LAS COMPAÑÍAS","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","231,347,000","26 FESTIVAL INTERNACIONAL MIMAME","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","200,000","Estímulos Medellín vive las artes Circulación local segundo semestre - Recursos LEP","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","196,150,000","ESTÍMULOS MEDELLÍN EN EL MUNDO: CIRCULACIÓN INTERNACIONAL DE ARTES ESCÉNICAS SEGUNDO SEMESTRE, RECURSOS LEP","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","237,955,000","Estímulos circulación nacional de artes escénicas, Recursos
LEP","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","148,490,000","Estímulos Medellín vive las artes Circulación local segundo semestre - Recursos LEP","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","389,700,000","ESTÍMULOS MEDELLÍN EN EL MUNDO: CIRCULACIÓN INTERNACIONAL DE ARTES ESCÉNICAS SEGUNDO SEMESTRE, RECURSOS LEP","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","14,000,000","MEDELLÍN PRESENTE EN LA FIESTA PATRONAL VÍGEN DE LAS MERCEDES","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","13,000,000","SUENA LA FRESCA, MEDELLÍN EXPONENTE DEL FOLCLORE EN EL CARIBE","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","13,000,000","CUERPOS DESFRAGMENTADOS","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","18,000,000","ZANQUEANDO NUESTRAS TIERRAS","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","12,000,000","DOWNZANDO POR LA VIDA","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","18,000,000","ORÍGENES: DE LA COSMOGONÍA EMBERA PARA MESITAS DEL COLEGIO","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","18,000,000","TRÁNSITOS + BRILLOS EN LA SULTANA DEL VALLE","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","9,462,693","LA ESENCIA DE LA VIDA","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","18,000,000","A PIE PELAO","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","29,990,000","LA LLORONA Y LA MURGA PAYASA, DEL MITO AL CARNAVAL DE LA RISA.","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","22,000,000","LA ILUSIÓN DE LA NAVIDAD","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","7,999,960","JINGLE BELLS: VILLANCICOS DE LA TRADICIÓN NORTEAMERICANA EN VOCES MASCULINAS","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","22,000,000","MÁGICA NAVIDAD","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","19,880,000","""LA MAGIA DE LOS VILLANCICOS""","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","6,045,000","REGALOS DE NAVIDAD – CONCIERTO ARTE","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","7,680,000","EL TESORO DE LA FELICIDAD","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","11,450,000","CIRCÓMICOS DE CORAZÓN","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","13,500,000","NOTAS DE BANDONEÓN PARA GARDEL","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","2,200,000","UN TANGO A LA MEMORIA","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","1,200,000","COLOR CIELO","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","2,200,000","UN TANGO A GARDEL","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","13,000,000","TROPA SIKURIS ABURRÁ – UN VIAJE CULTURAL A TRAVÉS DE LAS MÚSICAS ANDINAS EN EL II FESTIVAL DE ARTES","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","12,000,000","DUENDE FLAMENCO","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","13,000,000","EL ARTE DE DOWNZAR","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","12,000,000","“NO TODO SE ACABÓ - TOUR 2025” (WANADY)","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","14,000,000","CUERPOS DESFRAGMENTADOS","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","12,000,000","PRADO ANDINO ELEMENTAL","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","14,000,000","MUJERES, TIERRA Y MEMORIA: RESILIENCIA DE LAS MUJERES DE MEDELLÍN DIALOGADA EN MESITAS DEL COLEGIO","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","13,990,000","DE GIRA CON URDIMBRE EN BOGOTÁ","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","15,000,000","DONDE NO LLEGAN LOS RECUERDOS","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","14,000,000","WANADY - REPRESENTANTE: ALEJANDRO PÉREZ MUÑOZ","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
